job_title,job_url,company_name,company_url,job_tags,job_snippet,job_post_date,new_job_post_flag
,,,,[],,,
Supply Chain Principal Data Scientist,https://sg.indeed.com/rc/clk?jk=a98d41b9f409360d&fccid=af103eaff391cdf0&vjs=3,Lenovo,https://sg.indeed.com/cmp/Lenovo,['Full-time'],",· Collaborating with Data and IT teams and other internal groups to address data quality, master data management, data governance and metadata management goals…",30+ days ago,
,,,,[],,,
,,,,[],,,
,,,,[],,,
Data Scientist (Machine Learning Specialist),https://sg.indeed.com/rc/clk?jk=ad99d245b0f74ec7&fccid=ec85f4d8ea36d70a&vjs=3,AiDA,,['Full-time'],"Opportunity to work with best data scientists in the world, including Kaggle Grand Master.
Processing, cleansing, and verifying the integrity of data used for…",30+ days ago,
,,,,[],,,
,,,,[],,,
,,,,[],,,
,,,,[],,,
,,,,[],,,
Senior Data Scientist,https://sg.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AuWpd06JaTHFjvTB_5q6-0gBNCyrzTNez_CNw5GfFr-fdm3ewHMNJ35nohILle4Hxy1bRUAqnng0MMNJnpjZJxFKkfPHEsIOFfGVbJ-j_hvYTZyWxmXsE7omD_s-jOwD44GKS5jObWCvtozu-MgIYXAo7htPnrsNEMhaE1eD8vLokLS3RZtgQVxRR4bYrliF2-BVRP-fgth1s32oQDzp9EQzSgOXi9z5D9j2ZSBwlR73u__hgs750LvuzmWqLFv3nmcUJuUw3EjIw3-1ZvYp1xaW6KGzec8erxIlfH372d7SFgQIUYT0ZR3VIXVTfgHAooup-p6fQ43CTp4vdmg8QHU3AL0XoxXpX_NKHWj5oKkXjXCxaK_lXwqB2SYx1dPitd-LyNP9zdz-BGCzhoXxLae5Db9YYt5oH6bRFZXb3WNsYz1V35dbv2L6TRyZ91SAHwYobZE0jPoACVs9yAdyFs70Iigjoa28NYz-9bptmQykOuKQHvNpngQNF_ox5vrkYibmiV1Ep92o43ZZr51LHPk4AmdFlD5eyN4qr5TucYgpx5YVB_3N3K5dwbuG1BTslUGKRwHcQEYa54j92aK3aAztYEh0BEKRAVt8dRBKyq5QFxhXKrN465Fn8GqPgp-7frjKohmL4AOvfxbce95a2cW5N9X0h6axTFrQcqMVWFlUsoYIwaPois6kRTd_-XuCp3NI0dUjOGbaDRKZ1oBCNU0z0Y-eodQw9AklxCrn00vkB_Odzlxj9VQ3qCmmAc4DRMukxZxvub9KiwETvehDz9MhwTRXUKujE608LpRGIP-qYaArt2-5fUDwP17COVSRSyjReVEqw71xv1b1Gr0Oe6gh0RB-XprQM=&xkcb=SoCB-_M3YyftoVWcRZ0JbzkdCdPP&p=5&fvj=0&vjs=3,MEDIACORP PTE. LTD.,https://sg.indeed.com/cmp/Mediacorp-Pte-Ltd.,"['$7,500 - $15,000 a month', 'Full-time +1']","Work with other teams in Mediacorp to understand business needs, document data and data integration requirements, and resolve conflicting business/data…",3 days ago,new
,,,,[],,,
"Engineer, Machine Learning & Artificial Intelligence",https://sg.indeed.com/rc/clk?jk=3878eab46f28caa5&fccid=dc07d054b5028733&vjs=3,"Ultra Clean Holdings, Inc.",,['Full-time'],"Build analytics platform components to support data collection, exploratory, and integration from various sources being data API, RDBMS, or big data platform.",30+ days ago,
,,,,[],,,
,,,,[],,,
,,,,[],,,
Group CTO - Machine Learning Engineer,https://sg.indeed.com/rc/clk?jk=b2fa4c0e8976eea9&fccid=1c76c3a36f6c7557&vjs=3,UBS,https://sg.indeed.com/cmp/UBS,['Full-time +1'],"Hands-on working experience in Python scientific stack, SQL, UNIX/Linux systems for data wrangling, data analysis, modelling.",30+ days ago,
,,,,[],,,
,,,,[],,,
,,,,[],,,
,,,,[],,,
Senior Data Scientist (Supply Shaping),https://sg.indeed.com/rc/clk?jk=abc6c2f4b294c2f6&fccid=b79fa3ee18655a5a&vjs=3,Grab,https://sg.indeed.com/cmp/Grab,['Full-time'],"The supply shaping data science team is a long-established team responsible for supply planning, positioning and retaining.",30+ days ago,
,,,,[],,,
,,,,[],,,
,,,,[],,,
,,,,[],,,
"Engineer, Machine Learning & Artificial Intelligence",https://sg.indeed.com/rc/clk?jk=e5760abc1a3e8c39&fccid=34a35bd727922544&vjs=3,Ultra Clean Asia Pacific Pte Ltd,https://sg.indeed.com/cmp/Ultra-Clean-Asia-Pacific-Pte-Ltd,['Full-time'],"Build analytics platform components to support data collection, exploratory, and integration from various sources being data API, RDBMS, or big data platform.",30+ days ago,
,,,,[],,,
,,,,[],,,
,,,,[],,,
,,,,[],,,
,,,,[],,,
Senior Machine Learning Scientist,https://sg.indeed.com/rc/clk?jk=d9b20760611c41cb&fccid=9f7420685d11a1d7&vjs=3,Neuroglee Therapeutics,,['Full-time'],"Digital signal processing, such as speech data.
By hiring the right talented Machine Learning scientists; data scientists, engineers, clinicians and healthcare…",30+ days ago,
,,,,[],,,
,,,,[],,,
,,,,[],,,
,,,,[],,,
"Senior Manager, Data Science - Visa Consulting & Analytics,...",https://sg.indeed.com/rc/clk?jk=cd40f0fb6dfcba44&fccid=a3f737e511d9fc8c&vjs=3,Visa,https://sg.indeed.com/cmp/Visa,['Full-time'],"Actively seek out opportunities to innovate by using Visa’s data, client’s data and non-traditional data fit for purpose to the needs of our clients.",30+ days ago,
,,,,[],,,
,,,,[],,,
,,,,[],,,
"Senior Vice President (SVP), Senior Data Scientist, Analytic...",https://sg.indeed.com/rc/clk?jk=caa2d90ff06202a1&fccid=cc1f9ea511d140fe&vjs=3,DBS Bank,https://sg.indeed.com/cmp/Dbs-Bank,['Full-time'],"Build strong data team, mentor and coach data scientist.
The hired data scientist will play an active role in supporting the bank to build advance analytic…",30+ days ago,
,,,,[],,,
,,,,[],,,
,,,,[],,,
,,,,[],,,
,,,,[],,,
AI Engineer,https://sg.indeed.com/rc/clk?jk=09fdc8f4d82ffc9a&fccid=ef56098dbd670fa3&vjs=3,NTUC Income Insurance Co-Operative,https://sg.indeed.com/cmp/Income-Insurance-Limited-1,"['Full-time', 'Shift system']",You will work with a strong team of AI and Data engineers to solve advanced business problems using the latest data science models and tools.,30+ days ago,
,,,,[],,,
,,,,[],,,
,,,,[],,,
,,,,[],,,
SME - Data Science & Advanced Analytics (Data & Analytics) -...,https://sg.indeed.com/rc/clk?jk=84491f9e0cf09a02&fccid=5e964c4afc56b180&vjs=3,PwC,https://sg.indeed.com/cmp/Pwc,['Full-time'],"Proficiency in Python and its common data science libraries.
8+ years experience in data science or machine learning related functional roles.",30+ days ago,
,,,,[],,,
,,,,[],,,
,,,,[],,,
,,,,[],,,
,,,,[],,,
,,,,[],,,
